0	power	lat	lon	id	line_attachment	material	operator	source	design	ref	description	line_management	location:transition	structure	colour	cables	voltage	tower:type
3136	tower	41.3953148	-8.7446135	6484410668						NA						NA	NA	
3137	tower	41.3438558	-8.723077	6484540337						NA						NA	NA	
3138	tower	41.3417908	-8.721526	6484540338						NA						NA	NA	
3139	tower	41.3398389	-8.7201306	6484540339						NA						NA	NA	
3140	tower	41.3373442	-8.7170599	6484540340						NA						NA	NA	
3141	tower	41.3459589	-8.7246543	6484540341						NA						NA	NA	
3142	tower	41.0087153	-8.6265045	6486760580						NA						NA	NA	
3143	tower	41.0043908	-8.6227803	6486760581		metal				NA				lattice	gray	NA	NA	
3144	tower	41.0061356	-8.6242515	6486760582		metal				NA				lattice	gray	NA	NA	
3145	tower	41.0074614	-8.6253177	6486760583		metal				NA				lattice	gray	NA	NA	
3146	tower	41.0081071	-8.6261518	6486760584		metal				NA				lattice	gray	NA	NA	
3147	tower	41.004069	-8.6268747	6486760685						NA						NA	NA	
3148	tower	41.0066093	-8.6273333	6486760686		metal				NA				lattice	gray	NA	NA	
3149	tower	41.0048493	-8.6281045	6486760687		metal				NA				lattice	gray	NA	NA	
3150	tower	41.0052541	-8.6292981	6486760708		metal				NA				lattice	gray	NA	NA	
3151	tower	41.0035204	-8.6300772	6486760709		metal				NA				lattice	gray	NA	NA	
3152	tower	41.0023788	-8.630953	6486760710		metal				NA				lattice	gray	NA	NA	
3153	tower	41.0006683	-8.6307706	6486760712		metal				NA				lattice	gray	NA	NA	
3154	tower	41.0884509	-8.6334246	6495459783						NA						NA	NA	
3155	tower	41.090154	-8.6344077	6495459784						NA						NA	NA	
3156	tower	41.0895516	-8.63424	6495459785						NA						NA	NA	
3157	tower	41.0893939	-8.6378288	6495459786						NA						NA	NA	
3158	tower	41.0894364	-8.6400014	6495459787						NA						NA	NA	
3159	tower	41.0992346	-8.6449253	6495460963						NA						NA	NA	
3160	tower	41.0988374	-8.6435205	6495460965						NA						NA	NA	
3161	tower	41.1017899	-8.6319843	6495461251						NA						NA	NA	
3162	tower	41.1032249	-8.6350018	6495461252						NA						NA	NA	
3163	tower	41.104675	-8.6379603	6495461253						NA						NA	NA	
3164	tower	41.1059806	-8.6406907	6495461254						NA						NA	NA	
3165	tower	41.1065748	-8.6412138	6495461255						NA						NA	NA	
3166	tower	41.1089423	-8.642913	6495461256						NA						NA	NA	
3167	tower	41.1109046	-8.6443587	6495461257						NA						NA	NA	
3168	tower	41.1118302	-8.6450453	6495461258						NA						NA	NA	
3169	tower	41.1126305	-8.6456448	6495461259						NA						NA	NA	
3170	tower	41.1138652	-8.6465541	6495461260						NA						NA	NA	
3171	tower	41.1159395	-8.6481003	6495461261						NA						NA	NA	
3172	tower	41.1179804	-8.6496319	6495461262						NA						NA	NA	
3173	tower	41.1222357	-8.6527352	6495461263						NA						NA	NA	
3174	tower	41.1199424	-8.6510682	6495461264						NA						NA	NA	
3175	tower	41.2203146	-8.6442822	6501160291						NA						NA	NA	
3176	tower	41.2225399	-8.6459506	6501160292						NA						NA	NA	
3177	tower	41.2247449	-8.6475585	6501160293						NA						NA	NA	
3178	tower	41.2263679	-8.6494106	6501160294						NA						NA	NA	
3179	tower	41.2271254	-8.6502689	6501160295						NA						NA	NA	
3180	tower	41.3573562	-8.5424644	6501416279						NA						NA	NA	
3181	tower	41.3132284	-8.5707133	6501416280						NA						NA	NA	
3182	tower	41.3110092	-8.5733351	6501416281						NA						NA	NA	
3183	tower	41.3085895	-8.5761675	6501416282						NA						NA	NA	
3184	tower	41.1800338	-8.6738677	6501416290				Bing		NA						3	150000	
3185	tower	41.1781876	-8.6735478	6501416291						NA						NA	NA	
3186	tower	41.1782255	-8.673934	6501416292						NA						NA	NA	
3187	tower	41.1762354	-8.6747038	6501416304						NA						NA	NA	
3188	tower	41.2032293	-8.556467	6505017027		reinforced_concrete				NA		termination	yes			NA	NA	
3189	tower	41.2339923	-8.528187	6515964868						NA						NA	NA	
3190	tower	41.2261067	-8.5045823	6515964869						NA						NA	NA	
3191	tower	41.2256365	-8.504786	6515964870						NA						NA	NA	
3192	tower	41.2703845	-8.4726648	6515964871						NA						NA	NA	
3193	tower	41.3572533	-8.6126818	6515964880						NA						NA	NA	
3194	tower	41.0729274	-8.625783	6522324789						NA						NA	NA	
3195	tower	41.0920896	-8.6183399	6522324802						NA						NA	NA	
3196	tower	41.0967469	-8.6093733	6522324803						NA						NA	NA	
3197	tower	41.0953319	-8.6107117	6522324804						NA						NA	NA	
3198	tower	41.0935632	-8.6123961	6522324805						NA						NA	NA	
3199	tower	41.0920694	-8.6138204	6522324806						NA						NA	NA	
3200	tower	41.0902986	-8.6156604	6522324807						NA						NA	NA	
3201	tower	41.0892918	-8.6177927	6522324808						NA						NA	NA	
3202	tower	41.0894253	-8.6180609	6522324809						NA						NA	NA	
3203	tower	41.0865991	-8.621521	6522324810						NA						NA	NA	
3204	tower	41.0863161	-8.6218053	6522324811						NA						NA	NA	
3205	tower	41.0790277	-8.61238	6522324812						NA						NA	NA	
3206	tower	41.0880446	-8.6198258	6522324813						NA						NA	NA	
3207	tower	41.0879798	-8.6198956	6522324814						NA						NA	NA	
3208	tower	41.0876685	-8.6200941	6522324815						NA						NA	NA	
3209	tower	41.0876099	-8.623133	6522324816						NA						NA	NA	
3210	tower	41.0911496	-8.6248067	6522324838						NA						NA	NA	
3211	tower	41.0883094	-8.6219823	6522324850						NA						NA	NA	
3212	tower	41.0882851	-8.621808	6522324851						NA						NA	NA	
3213	tower	41.0882528	-8.6215907	6522324852						NA						NA	NA	
3214	tower	41.0881759	-8.6209121	6522324853						NA						NA	NA	
3215	tower	41.0828226	-8.6230901	6522324854						NA						NA	NA	
3216	tower	41.0842802	-8.6224973	6522324855						NA						NA	NA	
3217	tower	41.0808352	-8.6236051	6522324856						NA						NA	NA	
3218	tower	41.0808412	-8.6237902	6522324857						NA						NA	NA	
3219	tower	41.075647	-8.625606	6522324858						NA						NA	NA	
3220	tower	41.0737989	-8.6369357	6522325089						NA						NA	NA	
3221	tower	41.0752568	-8.6350849	6522325090						NA						NA	NA	
3222	tower	41.0737605	-8.6355114	6522325091						NA						NA	NA	
3223	tower	41.0723157	-8.6359929	6522325092						NA						NA	NA	
3224	tower	41.0686264	-8.6372522	6522325096						NA						NA	NA	
3225	tower	41.0668104	-8.6379026	6522325097						NA						NA	NA	
3226	tower	41.0649783	-8.6391552	6522325098						NA						NA	NA	
3227	tower	41.0653018	-8.6389111	6522325099						NA						NA	NA	
3228	tower	41.0655293	-8.6383277	6522325100						NA						NA	NA	
3229	tower	41.0645182	-8.6386938	6522325101						NA						NA	NA	
3230	tower	41.0520849	-8.6419956	6522325102						NA						NA	NA	
3231	tower	41.0547012	-8.6420104	6522325103						NA						NA	NA	
3232	tower	41.0571333	-8.6413372	6522325104						NA						NA	NA	
3233	tower	41.062685	-8.6391445	6522325112						NA						NA	NA	
3234	tower	41.0604583	-8.6401597	6522325113						NA						NA	NA	
3235	tower	41.0343779	-8.6231451	6522325161						NA						NA	NA	
3236	tower	41.0358974	-8.6245975	6522325162						NA						NA	NA	
3237	tower	41.0359378	-8.6242622	6522325163						NA						NA	NA	
3238	tower	41.0377951	-8.6255765	6522325165						NA						NA	NA	
3239	tower	41.0424259	-8.6268291	6522325168						NA						NA	NA	
3240	tower	41.0472636	-8.6380555	6522325196						NA						NA	NA	
3241	tower	41.0492521	-8.6378436	6522325197						NA						NA	NA	
3242	tower	41.0353147	-8.6276364	6522325221						NA						NA	NA	
3243	tower	41.0380055	-8.6275211	6522325222						NA						NA	NA	
3244	tower	41.0413779	-8.6273441	6522325223						NA						NA	NA	
3245	tower	41.0435203	-8.6272448	6522325224						NA						NA	NA	
3246	tower	41.0460307	-8.6271027	6522325225						NA						NA	NA	
3247	tower	41.0482922	-8.6270034	6522325226						NA						NA	NA	
3248	tower	41.0508202	-8.6268754	6522325227						NA						NA	NA	
3249	tower	41.0534158	-8.6267272	6522325229						NA						NA	NA	
3250	tower	41.056474	-8.6265689	6522325230						NA						NA	NA	
3251	tower	41.0631521	-8.6262417	6522325231						NA						NA	NA	
3252	tower	41.0607192	-8.6263624	6522325232						NA						NA	NA	
3253	tower	41.0585289	-8.6264858	6522325233						NA						NA	NA	
3254	tower	41.0792561	-8.6244446	6522325379						NA						NA	NA	
3255	tower	41.0777923	-8.625783	6522325380						NA						NA	NA	
3256	tower	41.0756955	-8.6258447	6522325385						NA						NA	NA	
3257	tower	41.0737565	-8.6260808	6522325386						NA						NA	NA	
3258	tower	41.0717415	-8.6259587	6522325387						NA						NA	NA	
3259	tower	41.0710125	-8.6258689	6522325388						NA						NA	NA	
3260	tower	41.0699529	-8.6255001	6522325389						NA						NA	NA	
3261	tower	41.0684848	-8.6259627	6522325390						NA						NA	NA	
3262	tower	41.0655243	-8.6260861	6522325391						NA						NA	NA	
3263	tower	41.0632067	-8.6259601	6522325392						NA						NA	NA	
3264	tower	41.0593884	-8.6258957	6522325393						NA						NA	NA	
3265	tower	41.0565063	-8.6257294	6522325394						NA						NA	NA	
3266	tower	41.0543037	-8.6256784	6522325395						NA						NA	NA	
3267	tower	41.0527827	-8.6255229	6522325396						NA						NA	NA	
3268	tower	41.0480151	-8.6259815	6522325397						NA						NA	NA	
3269	tower	41.0494068	-8.6256275	6522325398						NA						NA	NA	
3270	tower	41.0506245	-8.628771	6522325399						NA						NA	NA	
3271	tower	41.0504505	-8.6311501	6522325400						NA						NA	NA	
3272	tower	41.0505719	-8.634173	6522325401						NA						NA	NA	
3273	tower	41.0507165	-8.6419366	6522325477						NA						NA	NA	
3274	tower	41.0499019	-8.641535	6522325478						NA						NA	NA	
3275	tower	41.0480283	-8.6501831	6522325606						NA						NA	NA	
3276	tower	41.0475519	-8.6479461	6522325607						NA						NA	NA	
3277	tower	41.0475387	-8.645445	6522325608						NA						NA	NA	
3278	tower	41.0477319	-8.6435312	6522325609						NA						NA	NA	
3279	tower	41.0478634	-8.6418374	6522325619						NA						NA	NA	
3280	tower	41.0461865	-8.6418495	6522325620						NA						NA	NA	
3281	tower	41.037611	-8.6390613	6522325626						NA						NA	NA	
3282	tower	41.036742	-8.6398257	6522325627						NA						NA	NA	
3283	tower	41.0384485	-8.6403742	6522325628						NA						NA	NA	
3284	tower	41.0415115	-8.6407457	6522325629						NA						NA	NA	
3285	tower	41.0401317	-8.640912	6522325630						NA						NA	NA	
3286	tower	41.0413071	-8.6413747	6522325631						NA						NA	NA	
3287	tower	41.042702	-8.6417945	6522325632						NA						NA	NA	
3288	tower	41.0443224	-8.6417878	6522325633						NA						NA	NA	
3289	tower	41.0825597	-8.6391512	6522326007						NA						NA	NA	
3290	tower	41.0823667	-8.638209	6522326008						NA						NA	NA	
3291	tower	41.0822297	-8.6375036	6522326009						NA						NA	NA	
3292	tower	41.0819229	-8.6359278	6522326010						NA						NA	NA	
3293	tower	41.0816661	-8.6343882	6522326011						NA						NA	NA	
3294	tower	41.0819466	-8.6358098	6522326012						NA						NA	NA	
3295	tower	41.0825592	-8.6355329	6522326013						NA						NA	NA	
3296	tower	41.0832396	-8.6351922	6522326018						NA						NA	NA	
3297	tower	41.0175531	-8.6334106	6522326415						NA						NA	NA	
3298	tower	41.0178043	-8.6347835	6522326416						NA						NA	NA	
3299	tower	41.0253891	-8.6217329	6522327073						NA						NA	NA	
3300	tower	41.0286246	-8.6286785	6522327079						NA						NA	NA	
3301	tower	41.0265808	-8.6285638	6522327080						NA						NA	NA	
3302	tower	41.0184258	-8.6305051	6522327081						NA						NA	NA	
3303	tower	41.0210222	-8.6298881	6522327082						NA						NA	NA	
3304	tower	41.0225693	-8.6295193	6522327083						NA						NA	NA	
3305	tower	41.0242438	-8.6291224	6522327084						NA						NA	NA	
3306	tower	41.0289686	-8.6279932	6522327085						NA						NA	NA	
3307	tower	41.0319935	-8.6278524	6522327086						NA						NA	NA	
3308	tower	41.0310152	-8.6274232	6522327087						NA						NA	NA	
3309	tower	41.0286115	-8.6279301	6522327088						NA						NA	NA	
3310	tower	41.0264241	-8.6284076	6522327089						NA						NA	NA	
3311	tower	41.0242984	-8.6288689	6522327090						NA						NA	NA	
3312	tower	41.0217497	-8.6294281	6522327091						NA						NA	NA	
3313	tower	41.0190269	-8.6300156	6522327092						NA						NA	NA	
3314	tower	41.0173887	-8.6303709	6522327093						NA						NA	NA	
3315	tower	41.0153629	-8.6308216	6522327094						NA						NA	NA	
3316	tower	41.0140453	-8.6310965	6522327095						NA						NA	NA	
3317	tower	41.0121257	-8.630957	6522327096						NA						NA	NA	
3318	tower	41.0114669	-8.6311904	6522327134						NA						NA	NA	
3319	tower	41.0115347	-8.6309905	6522327135						NA						NA	NA	
3320	tower	41.0117786	-8.6311354	6522327136						NA						NA	NA	
3321	tower	41.0156654	-8.6311783	6522327137						NA						NA	NA	
3322	tower	41.088466	-8.62058	6534129316						NA						NA	NA	
3323	tower	41.0833674	-8.6226985	6534129380						NA						NA	NA	
3324	tower	41.085655	-8.6180288	6534129388						NA						NA	NA	
3325	tower	41.0900358	-8.6235809	6534129394						NA						NA	NA	
3326	tower	41.0947538	-8.6257803	6534129395						NA						NA	NA	
3327	tower	41.093547	-8.6247879	6534129396						NA						NA	NA	
3328	tower	41.0923726	-8.6237928	6534129397						NA						NA	NA	
3329	tower	41.0892514	-8.621462	6534129399						NA						NA	NA	
3330	tower	41.0904421	-8.6223578	6534129400						NA						NA	NA	
3331	tower	41.0915013	-8.623133	6534129401						NA						NA	NA	
3332	tower	41.1447148	-8.5819584	6534227839						NA						NA	NA	
3333	tower	41.1447335	-8.5820302	6534227840						NA						NA	NA	
3334	tower	41.1447512	-8.5820898	6534227841						NA						NA	NA	
3335	tower	41.1448017	-8.5823406	6534227842						NA						NA	NA	
3336	tower	41.1448269	-8.5823949	6534227843						NA						NA	NA	
3337	tower	41.140314	-8.5953453	6534227844						NA						NA	NA	
3338	tower	41.1408008	-8.5919724	6534227845						NA						NA	NA	
3339	tower	41.1422501	-8.5886291	6534227846						NA						NA	NA	
3340	tower	41.1414325	-8.5908291	6534227847						NA						NA	NA	
3341	tower	41.1352952	-8.5992097	6551282182						NA						NA	NA	
3342	tower	41.1353542	-8.5993599	6551282183						NA						NA	NA	
3343	tower	41.1308174	-8.616453	6633356111						NA						NA	NA	
3344	tower	41.2189932	-8.6485791	6721713484						NA						NA	NA	
3345	tower	41.2068494	-8.5994934	6956438979						NA						NA	NA	transition
3346	tower	41.2068225	-8.5994048	6956438980						NA						NA	NA	transition
3347	tower	41.2049808	-8.6000972	6956438981						NA						NA	NA	
3348	tower	41.2037892	-8.6004938	6956438982						NA						NA	NA	
3349	tower	41.2005038	-8.6015774	6956438983						NA						NA	NA	
3350	tower	41.1994018	-8.6016566	6956438984						NA						NA	NA	
3351	tower	41.1986228	-8.603518	6956474785						NA						NA	NA	
3352	tower	41.1972656	-8.6040987	6956474786						NA						NA	NA	
3353	tower	41.1968408	-8.6059079	6956474787						NA						NA	NA	
3354	tower	41.3351933	-8.7143777	6975751532						NA						NA	NA	
3355	tower	41.3373764	-8.7174074	6975751533						NA						NA	NA	
3356	tower	41.2532321	-8.6354068	6994465912						NA						NA	NA	
3357	tower	41.2513002	-8.637743	6994465913						NA						NA	NA	
3358	tower	41.2510724	-8.6327608	6994465914						NA						NA	NA	
3359	tower	41.2572982	-8.6419983	6994466051						NA						NA	NA	
3360	tower	41.2702007	-8.6484651	6994466078						NA						NA	NA	
3361	tower	41.2665315	-8.6352405	6994466079						NA						NA	NA	
3362	tower	41.2852965	-8.6513565	6994466097						NA						NA	NA	
3363	tower	41.285356	-8.6514317	6994466098						NA						NA	NA	
3364	tower	41.2847765	-8.6519265	6994466102						NA			yes			NA	NA	
3365	tower	41.2850305	-8.6522765	6994466103						NA						NA	NA	
3366	tower	41.2849901	-8.6522108	6994466104						NA						NA	NA	
3367	tower	41.2849468	-8.6521532	6994466105						NA			yes			NA	NA	
3368	tower	41.2848561	-8.6520284	6994466106						NA			yes			NA	NA	
3369	tower	41.2848158	-8.6519721	6994466107						NA			yes			NA	NA	
3370	tower	41.2778004	-8.652813	6994466108						NA						NA	NA	
3371	tower	41.2804742	-8.6518085	6994466109						NA						NA	NA	
3372	tower	41.2782398	-8.6521009	6994466110						NA						NA	NA	
3373	tower	41.2766716	-8.6514625	6994466111						NA						NA	NA	
3374	tower	41.2692713	-8.6501321	6994466112						NA						NA	NA	
3375	tower	41.2801366	-8.6525649	6994466114						NA						NA	NA	
3376	tower	41.2809912	-8.6532408	6994466115						NA						NA	NA	
3377	tower	41.2788143	-8.6537316	6994466116						NA						NA	NA	
3378	tower	41.2753855	-8.6516985	6994466117						NA						NA	NA	
3379	tower	41.2734604	-8.6505505	6994466118						NA						NA	NA	
3380	tower	41.271132	-8.6487749	6994466119						NA						NA	NA	
3381	tower	41.2735914	-8.6501911	6994466120						NA						NA	NA	
3382	tower	41.2756456	-8.6513767	6994466121						NA						NA	NA	
3383	tower	41.2757131	-8.6516007	6994466122						NA						NA	NA	
3384	tower	41.2734564	-8.6503065	6994466123						NA						NA	NA	
3385	tower	41.2716884	-8.6492926	6994466124						NA						NA	NA	
3386	tower	41.2700636	-8.6481741	6994466125						NA						NA	NA	
3387	tower	41.2680718	-8.6462912	6994466126						NA						NA	NA	
3388	tower	41.2622492	-8.6484128	6994466127						NA						NA	NA	
3389	tower	41.2664751	-8.6498559	6994466128						NA						NA	NA	
3390	tower	41.2643158	-8.6496359	6994466129						NA						NA	NA	
3391	tower	41.2662492	-8.6455563	6994466150						NA						NA	NA	
3392	tower	41.2611504	-8.6398056	6994466151						NA						NA	NA	
3393	tower	41.2648622	-8.6432	6994466152						NA						NA	NA	
3394	tower	41.2888158	-8.6510683	6996835535						NA						NA	NA	
3395	tower	41.2945666	-8.6502648	6996835536						NA						NA	NA	
3396	tower	41.2864079	-8.6486579	6997335391						NA						NA	NA	
3397	tower	41.3061093	-8.6866455	6997382166						NA						NA	NA	
3398	tower	41.3061818	-8.6953915	6997382167						NA						NA	NA	
3399	tower	41.3035215	-8.7068512	6997382173						NA						NA	NA	
3400	tower	41.3020646	-8.7038938	6997382174						NA						NA	NA	
3401	tower	41.301633	-8.7020963	6997382175						NA						NA	NA	
3402	tower	41.3024777	-8.6991359	6997382176						NA						NA	NA	
3403	tower	41.3030789	-8.6970715	6997382177						NA						NA	NA	
3404	tower	41.3039499	-8.6945206	6997382178						NA						NA	NA	
3405	tower	41.3040178	-8.6921066	6997382179						NA						NA	NA	
3406	tower	41.3042058	-8.6871981	6997382180						NA						NA	NA	
3407	tower	41.3209057	-8.6894797	6997382181						NA						NA	NA	
3408	tower	41.3212502	-8.6880428	6997382182						NA						NA	NA	
3409	tower	41.2290657	-8.5310709	6997432481						NA						NA	NA	
3410	tower	41.2277754	-8.533511	6997432482						NA						NA	NA	
3411	tower	41.2266907	-8.5356695	6997432483						NA						NA	NA	
3412	tower	41.2294005	-8.524474	6997448389						NA						NA	NA	
3413	tower	41.2287227	-8.5222286	6997448390						NA						NA	NA	
3414	tower	41.2285649	-8.5208713	6997448391						NA						NA	NA	
3415	tower	41.2266087	-8.5160584	6997448392						NA						NA	NA	
3416	tower	41.2260333	-8.5146463	6997448393						NA						NA	NA	
3417	tower	41.2283168	-8.5102944	6997448394						NA						NA	NA	
3418	tower	41.2315578	-8.5088416	6997448395						NA						NA	NA	
3419	tower	41.2359898	-8.5064315	6997448396						NA						NA	NA	
3420	tower	41.2617065	-8.485132	6997448401						NA						NA	NA	
3421	tower	41.2609788	-8.4860791	6997448402						NA						NA	NA	
3422	tower	41.2591957	-8.4882581	6997448404						NA						NA	NA	
3423	tower	41.2574665	-8.4913647	6997448405						NA						NA	NA	
3424	tower	41.2555586	-8.4942817	6997448406						NA						NA	NA	
3425	tower	41.2528564	-8.4959854	6997448407						NA						NA	NA	
3426	tower	41.2500608	-8.4977422	6997448408						NA						NA	NA	
3427	tower	41.2474001	-8.4985536	6997448409						NA						NA	NA	
3428	tower	41.2576741	-8.4833545	6997504060						NA						NA	NA	
3429	tower	41.2599152	-8.4790957	6997504064						NA						NA	NA	
3430	tower	41.2623451	-8.4766559	6997504071						NA						NA	NA	
3431	tower	41.2646492	-8.4743321	6997504072						NA						NA	NA	
3432	tower	41.2656303	-8.4733372	6997504073						NA						NA	NA	
3433	tower	41.2620032	-8.4132582	6997570422						NA						NA	NA	
3434	tower	41.2588296	-8.4124294	6997570423						NA						NA	NA	
3435	tower	41.2568778	-8.4129846	6997570424						NA						NA	NA	
3436	tower	41.2556881	-8.4155139	6997570425						NA						NA	NA	
3437	tower	41.25335	-8.4171917	6997570426						NA						NA	NA	
3438	tower	41.2534146	-8.4171273	6997570427						NA						NA	NA	
3439	tower	41.2549541	-8.4181103	6997570428						NA						NA	NA	
3440	tower	41.2547646	-8.4171474	6997570429						NA						NA	NA	
3441	tower	41.2528147	-8.4261972	6997570430						NA						NA	NA	
3442	tower	41.2518387	-8.4294748	6997570431						NA						NA	NA	
3443	tower	41.2535971	-8.4240058	6997570432						NA						NA	NA	
3444	tower	41.2543008	-8.4209856	6997570433						NA						NA	NA	
3445	tower	41.2692542	-8.4287665	6997570437						NA						NA	NA	
3446	tower	41.2547253	-8.4225601	6997570438						NA						NA	NA	
3447	tower	41.2532684	-8.4171742	6997570439						NA						NA	NA	
3448	tower	41.2542726	-8.4192342	6997570440						NA						NA	NA	
3449	tower	41.25469	-8.4227505	6997570441						NA						NA	NA	
3450	tower	41.2596059	-8.4265861	6997570442						NA						NA	NA	
3451	tower	41.2612794	-8.4279245	6997570443						NA						NA	NA	
3452	tower	41.2634529	-8.4296572	6997570444						NA						NA	NA	
3453	tower	41.265473	-8.4294292	6997570445						NA						NA	NA	
3454	tower	41.2666061	-8.4290001	6997570446						NA						NA	NA	
3455	tower	41.2768006	-8.4259155	6997570448						NA						NA	NA	
3456	tower	41.275823	-8.4283188	6997570449						NA						NA	NA	
3457	tower	41.2777944	-8.423519	6997570459						NA						NA	NA	
3458	tower	41.3927942	-8.5053935	6997676666						NA						NA	NA	
3459	tower	41.3912667	-8.508601	6997676667						NA						NA	NA	
3460	tower	41.3898524	-8.5109053	6997676668						NA						NA	NA	
3461	tower	41.2069466	-8.5988481	7011879102						NA						NA	NA	
3462	tower	41.2070155	-8.5988137	7011879103						NA						NA	NA	
3463	tower	41.2071534	-8.5987653	7011879104						NA						NA	NA	
3464	tower	41.2072213	-8.5987335	7011879105						NA						NA	NA	
3465	tower	41.2074104	-8.5993042	7011879106						NA						NA	NA	
3466	tower	41.2073771	-8.5991398	7011879107						NA						NA	NA	
3467	tower	41.207138	-8.5973181	7011879113						NA						NA	NA	
3468	tower	41.2062304	-8.5976396	7011879114						NA						NA	NA	
3469	tower	41.2073743	-8.5958808	7011879116						NA						NA	NA	
3470	tower	41.207473	-8.5937894	7011879117						NA						NA	NA	
3471	tower	41.2061531	-8.5915311	7011879118						NA						NA	NA	
3472	tower	41.3578947	-8.5449386	7016082318						NA						NA	NA	
3473	tower	41.3628109	-8.5429671	7016082322						NA						NA	NA	
3474	tower	41.369637	-8.5406068	7016082323						NA						NA	NA	
3475	tower	41.3792942	-8.5374069	7016082324						NA						NA	NA	
3476	tower	41.3769394	-8.5381418	7016082325						NA						NA	NA	
3477	tower	41.375289	-8.5387051	7016082326						NA						NA	NA	
3478	tower	41.3738781	-8.5392067	7016082327						NA						NA	NA	
3479	tower	41.3715553	-8.5399443	7016082328						NA						NA	NA	
3480	tower	41.3671168	-8.5414222	7016082329						NA						NA	NA	
3481	tower	41.364971	-8.5421303	7016082330						NA						NA	NA	
3482	tower	41.3560667	-8.548573	7016082331						NA						NA	NA	
3483	tower	41.3577649	-8.5450526	7016082332						NA						NA	NA	
3484	tower	41.3573995	-8.543576	7016082333						NA						NA	NA	
3485	tower	41.3576783	-8.5435572	7016082334						NA						NA	NA	
3486	tower	41.3509748	-8.5634887	7016082335						NA						NA	NA	
3487	tower	41.3532339	-8.5633948	7016082336						NA						NA	NA	
3488	tower	41.3529661	-8.5605007	7016082337						NA						NA	NA	
3489	tower	41.3530869	-8.5552838	7016082338						NA						NA	NA	
3490	tower	41.3526721	-8.5574752	7016082339						NA						NA	NA	
3491	tower	41.2184162	-8.4735114	7018238648						NA						NA	NA	
3492	tower	41.2249141	-8.4725764	7018238649						NA						NA	NA	
3493	tower	41.2197659	-8.4738225	7018238650						NA						NA	NA	
3494	tower	41.198089	-8.6310858	7018245649						NA						NA	NA	
3495	tower	41.1166942	-8.5495091	7018538547						NA						NA	NA	
3496	tower	41.1178763	-8.5486105	7018538548						NA						NA	NA	
3497	tower	41.1217357	-8.5443404	7018538549						NA						NA	NA	
3498	tower	41.1250331	-8.5420659	7018538550						NA						NA	NA	
3499	tower	41.254286	-8.5584831	7021018461						NA						NA	NA	
3500	tower	41.1571887	-8.4544033	7580873172					delta	NA						NA	NA	
3501	tower	41.2189067	-8.4735185	7580873173					three-level	NA						NA	NA	
3502	tower	41.2388464	-8.5724376	7580873174					three-level	NA						NA	NA	
3503	tower	41.1575078	-8.4562647	7580873175						NA						NA	NA	
3504	tower	41.2374388	-8.5465251	7580873176					delta	NA						NA	NA	
3505	tower	41.2383935	-8.5639277	7580873177					delta	NA						NA	NA	
3506	tower	41.2390436	-8.5758079	7580873178					three-level	NA						NA	NA	
3507	tower	41.2470314	-8.6273103	7580873179					delta	NA						NA	NA	
3508	tower	41.2402503	-8.6405723	7580873180					delta	NA						NA	NA	
3509	tower	41.0398895	-8.510297	7580873183					delta	NA						NA	NA	
3510	tower	41.0496098	-8.5780132	7580873184					three-level	NA						NA	NA	
3511	tower	41.055524	-8.552196	7580873185					three-level	NA						NA	NA	
3512	tower	41.06786	-8.5220554	7580873186					three-level	NA						NA	NA	
3513	tower	41.0650282	-8.5256309	7580873187					three-level	NA						NA	NA	
3514	tower	41.0817018	-8.505254	7580873188					three-level	NA						NA	NA	
3515	tower	41.1058202	-8.49011	7580873189					three-level	NA						NA	NA	
3516	tower	41.1100736	-8.4892697	7580873190					three-level	NA						NA	NA	
3517	tower	41.1617334	-8.4493389	7597562778					delta	NA						NA	NA	
3518	tower	41.1844193	-8.4434945	7597562779					delta	NA						NA	NA	
3519	tower	41.194332	-8.4382521	7597562780					delta	NA						NA	NA	
3520	tower	41.1998136	-8.4362676	7597562781					delta	NA						NA	NA	
3521	tower	41.2065273	-8.4337866	7597562782					delta	NA						NA	NA	
3522	tower	41.210053	-8.4324824	7597562783					delta	NA						NA	NA	
3523	tower	41.215949	-8.4305768	7597562784					delta	NA						NA	NA	
3524	tower	41.2229241	-8.4284917	7597590385					delta	NA						NA	NA	
3525	tower	41.2276507	-8.4270833	7597590386					delta	NA						NA	NA	
3526	tower	41.2319766	-8.4258018	7597590387					delta	NA						NA	NA	
3527	tower	41.2355317	-8.4247491	7597590388					delta	NA						NA	NA	
3528	tower	41.2388629	-8.4237626	7597590389					delta	NA						NA	NA	
3529	tower	41.2475434	-8.4211828	7597590390					delta	NA						NA	NA	
3530	tower	41.2504772	-8.4203404	7597590391					delta	NA						NA	NA	
3531	tower	41.2545658	-8.419078	7597590392					delta	NA						NA	NA	
3532	tower	41.2706466	-8.4143285	7597590393					delta	NA						NA	NA	
3533	tower	41.2808319	-8.4126489	7597590394					delta	NA						NA	NA	
3534	tower	41.2835065	-8.4124028	7597590395					delta	NA						NA	NA	
3535	tower	41.285597	-8.4122149	7597590396					delta	NA						NA	NA	
3536	tower	41.2966937	-8.4112238	7597590397					delta	NA						NA	NA	
3537	tower	41.3064433	-8.4104875	7597590398					delta	NA						NA	NA	
3538	tower	41.3125584	-8.4100243	7597590399					delta	NA						NA	NA	
3539	tower	41.3177338	-8.4096125	7597590400					delta	NA						NA	NA	
