0,power,lat,lon,id,source,location:transition,line_attachment,material,line_management,design,ref,description,operator,operator:wikidata,structure,colour,line_arrangement,mapillary,operator:wikipedia,cables,disused,fixme
1630,tower,41.0253741,-8.5843038,4026814632,,,,,,,,,,,,,,,,,,
1631,tower,41.0256941,-8.5785278,4026814633,,,,,,,,,,,,,,,,,,
1632,tower,41.0257995,-8.580861,4026814634,,,,,,,,,,,,,,,,,,
1633,tower,41.0274587,-8.5174385,4026814636,,,,,,,,,,,,,,,,,,
1634,tower,41.0297107,-8.5183121,4026814637,,,,,,,,,,,,,,,,,,
1635,tower,41.0370201,-8.5211179,4026814638,,,,,,,,,,,,,,,,,,
1636,tower,41.0395433,-8.5220695,4026814639,,,,,,,,,,,,,,,,,,
1637,tower,41.0429486,-8.5233863,4026814640,,,,,,,,,,,,,,,,,,
1638,tower,41.0439807,-8.523792,4026814641,,,,,,,,,,,,,,,,,,
1639,tower,41.046104,-8.5246015,4026814642,,,,,,,,,,,,,,,,,,
1640,tower,41.0486407,-8.5255833,4026814643,,,,,,,,,,,,,,,,,,
1641,tower,41.0506388,-8.5263436,4026814644,,,,,,,,,,,,,,,,,,
1642,tower,41.053439,-8.5274136,4026814645,,,,,,,,,,,,,,,,,,
1643,tower,41.0557133,-8.5282792,4026814646,,,,,,,,,,,,,,,,,,
1644,tower,41.0586625,-8.5294186,4026814647,,,,,,,,,,,,,,,,,,
1645,tower,41.0609101,-8.5302816,4026814648,,,,,,,,,,,,,,,,,,
1646,tower,41.0671188,-8.5326766,4026814649,,,,,,,,,,,,,,,,,,
1647,tower,41.0705815,-8.5340093,4026814650,,,,,,,,,,,,,,,,,,
1648,tower,41.0737129,-8.5352181,4026814651,,,,,,,,,,,,,,,,,,
1649,tower,41.0757414,-8.5359995,4026814652,,,,,,,,,,,,,,,,,,
1650,tower,41.1876309,-8.5472349,4049874427,Bing,,,,,,,,,,,,,,,,,
1651,tower,41.1880499,-8.4075364,4049874429,,,,,,,,,,,,,,,,,,
1652,tower,41.1904052,-8.4042438,4049874431,,,,,,,,,,,,,,,,,,
1653,tower,41.1907529,-8.550216,4049874432,Bing,,,,,,,,,,,,,,,,,
1654,tower,41.3479076,-8.4004244,4055645291,,,,,,,,,,,,,,,,,,
1655,tower,41.3486122,-8.4045294,4055645292,,,,,,,,,,,,,,,,,,
1656,tower,41.3496912,-8.4078706,4055645294,,,,,,,,,,,,,,,,,,
1657,tower,41.3499669,-8.4096438,4055645295,,,,,,,,,,,,,,,,,,
1658,tower,41.3518277,-8.4117614,4055645296,,,,,,,,,,,,,,,,,,
1659,tower,41.3542235,-8.4143308,4055645298,,,,,,,,,,,,,,,,,,
1660,tower,41.3558793,-8.41621,4055645299,,,,,,,,,,,,,,,,,,
1661,tower,41.3582122,-8.4171791,4055645304,,,,,,,,,,,,,,,,,,
1662,tower,41.3591871,-8.4810948,4055645307,,,,,,,,,,,,,,,,,,
1663,tower,41.3594774,-8.4176874,4055645308,,,,,,,,,,,,,,,,,,
1664,tower,41.3602194,-8.4800294,4055645309,,,,,,,,,,,,,,,,,,
1665,tower,41.3603375,-8.4194072,4055645310,,,,,,,,,,,,,,,,,,
1666,tower,41.3605582,-8.4774078,4055645311,,,,,,,,,,,,,,,,,,
1667,tower,41.3608242,-8.4204021,4055645312,,,,,,,,,,,,,,,,,,
1668,tower,41.3608242,-8.4752734,4055645313,,,,,,,,,,,,,,,,,,
1669,tower,41.3609,-8.4730102,4055645314,,,,,,,,,,,,,,,,,,
1670,tower,41.0000661,-8.6340139,4060367052,,,,,,,,,,,,,,,,,,
1671,tower,41.0007903,-8.5951359,4060367053,,,,,,,,,,,,,,,,,,
1672,tower,41.0007921,-8.6352661,4060367054,,,,,,,,,,,,,,,,,,
1673,tower,41.0008424,-8.6352969,4060367055,,,,,,,,,,,,,,,,,,
1674,tower,41.0011294,-8.6338969,4060367056,,,,,,,,,,,,,,,,,,
1675,tower,41.0016119,-8.6300701,4060367057,,,,,,,,,,,,,,,,,,
1676,tower,41.0020315,-8.6267739,4060367058,,,,,,,,,,,,,,,,,,
1677,tower,41.002169,-8.5947712,4060367059,,,,,,,,,,,,,,,,,,
1678,tower,41.0023396,-8.6243748,4060367060,,,,,,,,,,,,,,,,,,
1679,tower,41.0028357,-8.6183424,4060367061,,,,,,,,,,,,,,,,,,
1680,tower,41.003052,-8.6095296,4060367062,,,,,,,,,,,,,,,,,,
1681,tower,41.0031904,-8.6040204,4060367063,,,,,,,,,,,,,,,,,,
1682,tower,41.0032685,-8.6010675,4060367064,,,,,,,,,,,,,,,,,,
1683,tower,41.0034854,-8.5944275,4060367065,,,,,,,,,,,,,,,,,,
1684,tower,41.0046371,-8.6010469,4060367066,,,,,,,,,,,,,,,,,,
1685,tower,41.004822,-8.6112164,4060367067,,,,,,,,,,,,,,,,,,
1686,tower,41.0049039,-8.6157897,4060367068,,,,,,,,,,,,,,,,,,
1687,tower,41.0049769,-8.6198416,4060367069,,,,,,,,,,,,,,,,,,
1688,tower,41.0051495,-8.594129,4060367070,,,,,,,,,,,,,,,,,,
1689,tower,41.0052052,-8.5988331,4060367071,,,,,,,,,,,,,,,,,,
1690,tower,41.0056732,-8.5992385,4060367072,,,,,,,,,,,,,,,,,,
1691,tower,41.0065837,-8.5972941,4060367073,,,,,,,,,,,,,,,,,,
1692,tower,41.0066363,-8.6226343,4060367074,,,,,,,,,,,,,,,,,,
1693,tower,41.0066413,-8.5975546,4060367075,,,,,,,,,,,,,,,,,,
1694,tower,41.0070376,-8.5968545,4060367076,,,,,,,,,,,,,,,,,,
1695,tower,41.007045,-8.5967244,4060367077,,,,,,,,,,,,,,,,,,
1696,tower,41.0071777,-8.5960839,4060367078,,,,,,,,,,,,,,,,,,
1697,tower,41.0087791,-8.626249,4060367086,,,,,,,,,,,,,,,,,,
1698,tower,41.0106075,-8.6292162,4060367087,,,,,,,,,,,,,,,,,,
1699,tower,41.0115095,-8.6308386,4060367094,,,,,,,,,,,,,,,,,,
1700,tower,41.0578295,-8.5168738,4060420835,,,,,,,,,,,,,,,,,,
1701,tower,41.0581628,-8.5141086,4060420836,,,,,,,,,,,,,,,,,,
1702,tower,41.0582734,-8.519,4060420837,,,,,,,,,,,,,,,,,,
1703,tower,41.0584929,-8.5113434,4060420838,,,,,,,,,,,,,,,,,,
1704,tower,41.0586746,-8.5209775,4060420839,,,,,,,,,,,,,,,,,,
1705,tower,41.0589399,-8.5076712,4060420840,,,,,,,,,,,,,,,,,,
1706,tower,41.0592464,-8.5050841,4060420841,,,,,,,,,,,,,,,,,,
1707,tower,41.0594233,-8.5246162,4060420842,,,,,,,,,,,lattice,,,,,,,
1708,tower,41.0597945,-8.5005865,4060420843,,,,,,,,,,,,,,,,,,
1709,tower,41.0601609,-8.4975804,4060420844,,,,,,,,,,,,,,,,,,
1710,tower,41.0668556,-8.4647065,4060420845,,,,,,,,,,,,,,,,,,
1711,tower,41.0678503,-8.4673258,4060420846,,,,,,,,,,,,,,,,,,
1712,tower,41.0694785,-8.4716324,4060420847,,,,,,,,,,,,,,,,,,
1713,tower,41.0725522,-8.4777703,4060420851,,,,,,,,,,,,,,,,,,
1714,tower,41.0892921,-8.5282132,4060420855,,,,,,,,,,,,,,,,,,
1715,tower,41.0896098,-8.526343,4060420856,,,,,,,,,,,,,,,,,,
1716,tower,41.0951588,-8.5209868,4060420857,,,,,,,,,,,,,,,,,,
1717,tower,41.0952001,-8.5203443,4060420858,,yes,,,transition,,,,,,,,,,,,,
1718,tower,41.1005281,-8.5251578,4060420862,,,,,,,,,,,,,,,,,,
1719,tower,41.247275,-8.6017529,4061374432,Bing,,,,,,,,,,,,,,,,,
1720,tower,41.2497684,-8.6025162,4061374433,Bing,,,,,,,,,,,,,,,,,
1721,tower,41.2523245,-8.6033082,4061374434,Bing,,,,,,,,,,,,,,,,,
1722,tower,41.254761,-8.603501,4061374435,Bing,,,,,,,,,,,,,,,,,
1723,tower,41.2575988,-8.6037213,4061374436,Bing,,,,,,,,,,,,,,,,,
1724,tower,41.2605541,-8.6039493,4061374437,Bing,,suspension,,,,,,,,,,,,,,,
1725,tower,41.2634877,-8.6041811,4061374438,Bing,,,,,,,,,,,,,,,,,
1726,tower,41.2663068,-8.6044067,4061374439,Bing,,,,,,,,,,,,,,,,,
1727,tower,41.2701176,-8.6038259,4061374440,Bing,,,,,,,,,,,,,,,,,
1728,tower,41.2823165,-8.6019845,4061374444,Bing,,,,,,,,,,,,,,,,,
1729,tower,41.2860844,-8.6014156,4061374447,Bing,,,,,,,,,,,,,,,,,
1730,tower,41.2874648,-8.6012053,4061374448,Bing,,,,,,,,,,,,,,,,,
1731,tower,41.2917387,-8.5961795,4061374453,Bing,,,,,,,,,,,,,,,,,
1732,tower,41.2937263,-8.5938426,4061374463,Bing,,,,,,,,,,,,,,,,,
1733,tower,41.303311,-8.5825802,4061374477,Bing,,,,,,,,,,,,,,,,,
1734,tower,41.3049544,-8.5806647,4061374479,Bing,,,,,,,,,,,,,,,,,
1735,tower,41.3056022,-8.5799028,4061374481,Bing,,,,,,,,,,,,,,,,,
1736,tower,41.3056691,-8.5805477,4061374483,Bing,,,,,,,,,,,,,,,,,
1737,tower,41.3056855,-8.5806228,4061374485,Bing,,,,,,,,,,,,,,,,,
1738,tower,41.3359357,-8.5345062,4061374809,,,,,,,,,,,,,,,,,,
1739,tower,41.3359731,-8.540491,4061374810,,,,,,,,,,,,,,,,,,
1740,tower,41.3360246,-8.5428097,4061374811,,,,,,,,,,,,,,,,,,
1741,tower,41.3360635,-8.5372505,4061374812,,,,,,,,,,,,,,,,,,
1742,tower,41.336129,-8.5318014,4061374813,,,,,,,,,,,,,,,,,,
1743,tower,41.3363659,-8.5263771,4061374816,,,,,,,,,,,,,,,,,,
1744,tower,41.3365265,-8.5228025,4061374817,,,,,,,,,,,,,,,,,,
1745,tower,41.3365888,-8.5203571,4061374818,,,,,,,,,,,,,,,,,,
1746,tower,41.3366512,-8.518138,4061374819,,,,,,,,,,,,,,,,,,
1747,tower,41.3367493,-8.5146236,4061374820,,,,,,,,,,,,,,,,,,
1748,tower,41.336832,-8.5112814,4061374821,,,,,,,,,,,,,,,,,,
1749,tower,41.3369474,-8.5075849,4061374822,,,,,,,,,,,,,,,,,,
1750,tower,41.3371873,-8.4981474,4061374823,,,,,,,,,,,,,,,,,,
1751,tower,41.3375084,-8.492964,4061374824,,,,,,,,,,,,,,,,,,
1752,tower,41.3377562,-8.5452696,4061374825,,,,,,,,,,,,,,,,,,
1753,tower,41.3378607,-8.4899664,4061374826,,,,,,,,,,,,,,,,,,
1754,tower,41.3382507,-8.4864414,4061374827,,,,,,,,,,,,,,,,,,
1755,tower,41.3384885,-8.4845511,4061374828,,,,,,,,,,,,,,,,,,
1756,tower,41.3386684,-8.4830899,4061374829,,,,,,,,,,,,,,,,,,
1757,tower,41.3387079,-8.4854701,4061374830,,,,,,,,,,,,,,,,,,
1758,tower,41.3411058,-8.5447215,4061374831,,,,,,,,,,,,,,,,,,
1759,tower,41.3430936,-8.5446322,4061374832,,,,,,,,,,,,,,,,,,
1760,tower,41.3451211,-8.544557,4061374833,,,,,,,,,,,,,,,,,,
1761,tower,41.3467765,-8.5444982,4061374834,,,,,,,,,,,,,,,,,,
1762,tower,41.3492674,-8.544533,4061374835,,,,,,,,,,,,,,,,,,
1763,tower,41.351632,-8.5441417,4061374836,,,,,,,,,,,,,,,,,,
1764,tower,41.3554264,-8.5343445,4061374838,,,,,,,,,,,,,,,,,,
1765,tower,41.3556527,-8.5363656,4061374839,,,,,,,,,,,,,,,,,,
1766,tower,41.3559816,-8.539207,4061374840,,,,,,,,,,,,,,,,,,
1767,tower,41.3561213,-8.5298722,4061374841,,,,,,,,,,,,,,,,,,
1768,tower,41.3568182,-8.524985,4061374843,,,,,,,,,,,,,,,,,,
1769,tower,41.357309,-8.5215675,4061374845,,,,,,,,,,,,,,,,,,
1770,tower,41.3577974,-8.5183259,4061374849,,,,,,,,,,,,,,,,,,
1771,tower,41.3577977,-8.5154633,4061374850,,,,,,,,,,,,,,,,,,
1772,tower,41.357808,-8.5126255,4061374851,,,,,,,,,,,,,,,,,,
1773,tower,41.3578266,-8.5087026,4061374852,,,,,,,,,,,,,,,,,,
1774,tower,41.3578493,-8.5034555,4061374853,,,,,,,,,,,,,,,,,,
1775,tower,41.3578761,-8.4979557,4061374854,,,,,,,,,,,,,,,,,,
1776,tower,41.3579117,-8.4897117,4061374855,,,,,,,,,,,,,,,,,,
1777,tower,41.3578998,-8.5437808,4061374856,,,,,,,,,,,,,,,,,,
1778,tower,41.358107,-8.4941371,4061374858,,,,,,,,,,,,,,,,,,
1779,tower,41.3585678,-8.4816233,4061374861,,,,,,,,,,,,,,,,,,
1780,tower,41.3586477,-8.4814037,4061374862,,,,,,,,,,,,,,,,,,
1781,tower,41.3586891,-8.4812757,4061374863,,,,,,,,,,,,,,,,,,
1782,tower,41.3588105,-8.4839552,4061374864,,,,,,,,,,,,,,,,,,
1783,tower,41.3591499,-8.481448,4061374865,,,,,,,,,,,,,,,,,,
1784,tower,41.2463427,-8.6173332,4061448509,,,,,,,,,,,,,,,,,,
1785,tower,41.2516987,-8.6204338,4061448510,,,,,,,,,,,,,,,,,,
1786,tower,41.2536126,-8.6215827,4061448511,,,,,,,,,,,,,,,,,,
1787,tower,41.25626,-8.6230283,4061448512,,,,,,,,,,,,,,,,,,
1788,tower,41.2594874,-8.6249009,4061448513,,,,,,,,,,,,,,,,,,
1789,tower,41.2616158,-8.62613,4061448514,,,,,,,,,,,,,,,,,,
1790,tower,41.3439809,-8.72339,4061448515,,,,,,,,,,,,,,,,,,
1791,tower,41.3476903,-8.7258542,4061448516,,,,,,,,,,,,,,,,,,
1792,tower,41.3487133,-8.726015,4061448517,,,,,,,,,,,,,,,,,,
1793,tower,41.3487997,-8.7261903,4061448518,,,,,,,,,,,,,,,,,,
1794,tower,41.3505486,-8.7282699,4061448519,,,,,,,,,,,,,,,,,,
1795,tower,41.3510076,-8.7273366,4061448520,,,,,,,,,,,,,,,,,,
1796,tower,41.3524399,-8.7297074,4061448521,,,,,,,,,,,,,,,,,,
1797,tower,41.3530194,-8.7284793,4061448522,,,,,,,,,,,,,,,,,,
1798,tower,41.354011,-8.7305156,4061448523,,,,,,,,,,,,,,,,,,
1799,tower,41.3552716,-8.7316689,4061448526,,,,,,,,,,,,,,,,,,
1800,tower,41.355287,-8.7330663,4061448527,,,,,,,,,,,,,,,,,,
1801,tower,41.3555359,-8.7362451,4061448533,,,,,,,,,,,,,,,,,,
1802,tower,41.3559525,-8.7363796,4061448535,,,,,,,,,,,,,,,,,,
1803,tower,41.3560646,-8.7354893,4061448536,,,,,,,,,,,,,,,,,,
1804,tower,41.3582124,-8.7358611,4061448537,,,,,,,,,,,,,,,,,,
1805,tower,41.3582799,-8.7367983,4061448538,,,,,,,,,,,,,,,,,,
1806,tower,41.3597509,-8.7364448,4061448539,,,,,,,,,,,,,,,,,,
1807,tower,41.3605577,-8.7356366,4061448540,,,,,,,,,,,,,,,,,,
1808,tower,41.3615927,-8.7359742,4061448541,,,,,,,,,,,,,,,,,,
1809,tower,41.3627782,-8.7354223,4061448542,,,,,,,,,,,,,,,,,,
1810,tower,41.3640157,-8.7359403,4061448543,,,,,,,,,,,,,,,,,,
1811,tower,41.3655455,-8.7370475,4061448544,,,,,,,,,,,,,,,,,,
1812,tower,41.3659856,-8.7351099,4061448545,,,,,,,,,,,,,,,,,,
1813,tower,41.3671833,-8.7379109,4061448546,,,,,,,,,,,,,,,,,,
1814,tower,41.3680002,-8.7385491,4061448547,,,,,,,,,,,,,,,,,,
1815,tower,41.3693032,-8.734799,4061448548,,,,,,,,,,,,,,,,,,
1816,tower,41.3705082,-8.7390418,4061448549,,,,,,,,,,,,,,,,,,
1817,tower,41.3707776,-8.7346544,4061448550,,,,,,,,,,,,,,,,,,
1818,tower,41.3732892,-8.73957,4061448551,,,,,,,,,,,,,,,,,,
1819,tower,41.3744625,-8.7358063,4061448552,,,,,,,,,,,,,,,,,,
1820,tower,41.3754705,-8.7397257,4061448553,,,,,,,,,,,,,,,,,,
1821,tower,41.3774133,-8.7367167,4061448554,,,,,,,,,,,,,,,,,,
1822,tower,41.3775793,-8.7398967,4061448555,,,,,,,,,,,,,,,,,,
1823,tower,41.3801707,-8.7403114,4061448556,,,,,,,,,,,,,,,,,,
1824,tower,41.3802446,-8.7376098,4061448557,,,,,,,,,,,,,,,,,,
1825,tower,41.3816722,-8.7405959,4061448558,,,,,,,,,,,,,,,,,,
1826,tower,41.3829835,-8.7384648,4061448559,,,,,,,,,,,,,,,,,,
1827,tower,41.3847118,-8.7406078,4061448560,,,,,,,,,,,,,,,,,,
1828,tower,41.385247,-8.7391641,4061448561,,,,,,,,,,,,,,,,,,
1829,tower,41.3870744,-8.7406281,4061448562,,,,,,,,,,,,,,,,,,
1830,tower,41.3884778,-8.7401334,4061448563,,,,,,,,,,,,,,,,,,
1831,tower,41.3889605,-8.7409193,4061448564,,,,,,,,,,,,,,,,,,
1832,tower,41.3907539,-8.742685,4061448565,,,,,,,,,,,,,,,,,,
1833,tower,41.3907593,-8.7423142,4061448566,,,,,,,,,,,,,,,,,,
1834,tower,41.3921738,-8.7440732,4061448567,,,,,,,,,,,,,,,,,,
1835,tower,41.3922461,-8.7437127,4061448568,,,,,,,,,,,,,,,,,,
1836,tower,41.394386,-8.7439849,4061448569,,,,,,,,,,,,,,,,,,
1837,tower,41.3943891,-8.743815,4061448570,,,,,,,,,,,,,,,,,,
1838,tower,41.0096575,-8.6247209,4090279519,,,,,,,,,,,,,,,,,,
1839,tower,41.0111673,-8.6219501,4090279520,,,,,,,,,,,,,,,,,,
1840,tower,41.0120356,-8.6203462,4090279523,,,,,,,,,,,,,,,,,,
1841,tower,41.0131629,-8.6180609,4090279527,,,,,,,,,,,,,,,,,,
1842,tower,41.0138895,-8.6168432,4090279533,,,,,,,,,,,,,,,,,,
1843,tower,41.0145452,-8.6156094,4090279538,,,,,,,,,,,,,,,,,,
1844,tower,41.0153143,-8.6133859,4090279540,,,,,,,,,,,,,,,,,,
1845,tower,41.0160965,-8.6112066,4090279541,,,,,,,,,,,,,,,,,,
1846,tower,41.017671,-8.6069486,4090279542,,,,,,,,,,,,,,,,,,
1847,tower,41.0187061,-8.6042315,4090279543,,,,,,,,,,,,,,,,,,
1848,tower,41.0196299,-8.6016472,4090279544,,,,,,,,,,,,,,,,,,
1849,tower,41.020319,-8.5996704,4090279545,,,,,,,,,,,,,,,,,,
1850,tower,41.0209767,-8.5993324,4090279546,,,,,,,,,,,,,,,,,,
1851,tower,41.0226644,-8.5986511,4090279547,,,,,,,,,,,,,,,,,,
1852,tower,41.0244087,-8.5982622,4090279548,,,,,,,,,,,,,,,,,,
1853,tower,41.0260569,-8.5968501,4090279551,,,,,,,,,,,,,,,,,,
1854,tower,41.3710262,-8.6948867,4096049647,,,,,,,,,,,,,,,,,,
1855,tower,41.3710277,-8.6972744,4096049648,,,,,,,,,,,,,,,,,,
1856,tower,41.3710504,-8.6961368,4096049649,,,,,,,,,,,,,,,,,,
1857,tower,41.3720907,-8.6954481,4096049650,,,,,,,,,,,,,,,,,,
1858,tower,41.3732783,-8.6934123,4096049651,,,,,,,,,,,,,,,,,,
1859,tower,41.3742867,-8.6917091,4096049654,,,,,,,,,,,,,,,,,,
1860,tower,41.3763135,-8.6882008,4096049655,,,,,,,,,,,,,,,,,,
1861,tower,41.132547,-8.5443499,4114288829,,,,,,,,,,,,,,,,,,
1862,tower,41.1330137,-8.5440247,4114288830,,,,,,,,,,,,,,,,,,
1863,tower,41.1276373,-8.5429544,4114288840,,,,,,,,,,,,,,,,,,
1864,tower,41.1303866,-8.5433432,4114288841,,,,,,,,,,,,,,,,,,
1865,tower,41.0148883,-8.5285623,4296746070,,,,,,,,,,,,,,,,,,
1866,tower,41.0163363,-8.5276705,4296746093,,,,,,,,,,,,,,,,,,
1867,tower,41.0177034,-8.5269248,4296746111,,,anchor,steel,,,,,,,lattice,gray,,822487838373867,,,,
1868,tower,41.1875898,-8.6205177,4378186530,,,,,,,,,,,,,,,,,,
1869,tower,41.1895389,-8.6204943,4378186531,,,,,,,,,,,,,,,,,,
1870,tower,41.1913153,-8.6204563,4378186532,,,,,,,,,,,,,,,,,,
1871,tower,41.1932872,-8.6204142,4378186539,,,,,,,,,,,,,,,,,,
1872,tower,41.1944976,-8.6203883,4378186551,,,,,,,,,,,,,,,,,,
1873,tower,41.1970416,-8.6203232,4378186554,,,suspension,,,,,,,,,,,,,,,
1874,tower,41.2012081,-8.6202408,4378186561,,,,,,,,,,,,,,,,,,
1875,tower,41.2025865,-8.6202113,4378186565,,,,,,,,,,,,,,,,,,
1876,tower,41.2047619,-8.6200262,4378186566,,,,,,,,,,,,,,,,,,
1877,tower,41.2116943,-8.6194436,4378186567,,,,,,,,,,,,,,,,,,
1878,tower,41.2134195,-8.6192881,4378186568,,,,,,,,,,,,,,,,,,
1879,tower,41.2146321,-8.6192022,4378186569,,,,,,,,,,,,,,,,,,
1880,tower,41.086025,-8.5306736,4381067805,,yes,,concrete,,,,,,,solid,,,,,,,
1881,tower,41.1665675,-8.5636464,4395078038,,,,,,,,,,,,,,,,,,
1882,tower,41.1667613,-8.5633139,4395078218,,,,,,,,,,,,,,,,,,
1883,tower,41.1672344,-8.562724,4395078465,,,,,,,,,,,,,,,,,,
1884,tower,41.2515432,-8.5398928,4438302490,,,,steel,,,,,,,,,,,,,,
1885,tower,41.0680852,-8.4767249,4552142047,,,,,,,,,,,,,,,,,,
1886,tower,41.0700937,-8.4785049,4552142048,,,,,,,,,,,,,,,,,,
1887,tower,41.0689059,-8.47681,4552142049,,,,,,,,,,,,,,,,,,
1888,tower,41.0721418,-8.4803067,4552142078,,,,,,,,,,,,,,,,,,
1889,tower,41.0759895,-8.4837162,4552142079,,,,,,,,,,,,,,,,,,
1890,tower,41.0774253,-8.4849523,4552142080,,,,,,,,,,,,,,,,,,
1891,tower,41.0788831,-8.4862478,4552142081,,,,,,,,,,,,,,,,,,
1892,tower,41.0799304,-8.4872134,4552142082,,,,,,,,,,,,,,,,,,
1893,tower,41.0927408,-8.4990304,4552142083,,,,,,,,,,,,,,,,,,
1894,tower,41.0910531,-8.4974789,4552142084,,,,,,,,,,,,,,,,,,
1895,tower,41.08926,-8.4958267,4552142085,,,,,,,,,,,,,,,,,,
1896,tower,41.0873181,-8.4940314,4552142086,,,,,,,,,,,,,,,,,,
1897,tower,41.0863579,-8.4931382,4552142087,,,,,,,,,,,,,,,,,,
1898,tower,41.0845889,-8.4915101,4552142088,,,,,,,,,,,,,,,,,,
1899,tower,41.0822882,-8.4893697,4552142289,,,,,,,,,,,,,,,,,,
1900,tower,41.083477,-8.4904721,4552142290,,,,,,,,,,,,,,,,,,
1901,tower,41.0799873,-8.6298858,4683840363,,,,,,,,,,,,,,,,,,
1902,tower,41.0686663,-8.6427634,4683840422,,,,,,,,,,,,,,,,,,
1903,tower,41.0588749,-8.6407135,4683840426,,,,,,,,,,,,,,,,,,
1904,tower,41.0512255,-8.6384609,4683840438,,,,,,,,,,,,,,,,,,
1905,tower,41.0497921,-8.6409711,4683840439,,,,,,,,,,,,,,,,,,
1906,tower,41.0503586,-8.6384268,4683840440,,,,,,,,,,,,,,,,,,
1907,tower,41.0506984,-8.6369516,4683840441,,,,,,,,,,,,,,,,,,
1908,tower,41.0332768,-8.6269223,4683840461,,,,,,,,,,,,,,,,,,
1909,tower,41.0361234,-8.6259487,4683840462,,,,,,,,,,,,,,,,,,
1910,tower,41.0262304,-8.6229553,4683840467,,,,,,,,,,,,,,,,,,
1911,tower,41.028569,-8.6259346,4683840468,,,,,,,,,,,,,,,,,,
1912,tower,41.0275218,-8.6248067,4683840469,,,,,,,,,,,,,,,,,,
1913,tower,41.007474,-8.6190366,4683840487,,,,,,,,,,,,,,,,,,
1914,tower,41.0100931,-8.6201175,4683840488,,,,,,,,,,,,,,,,,,
1915,tower,41.0089415,-8.6196428,4683840489,,,,,,,,,,,,,,,,,,
1916,tower,41.3788615,-8.5544309,4868639268,,,,,,,,,,,,,,,,,,
1917,tower,41.3798456,-8.5548627,4868639324,,,,,,,,,,,,,,,,,,
1918,tower,41.3832106,-8.5565525,4868639325,,,,,,,,,,,,,,,,,,
1919,tower,41.3861638,-8.5492569,4902663958,,,,,,,,,,,,,,,,,,
1920,tower,41.3852552,-8.5464822,4902663959,,,,,,,,,,,,,,,,,,
1921,tower,41.3867585,-8.5511345,4902663973,,,,,,,,,,,,,,,,,,
1922,tower,41.3874467,-8.5532507,4902663974,,,,,,,,,,,,,,,,,,
1923,tower,41.3914853,-8.5669273,4906879442,,,,,,,,,,,,,,,,,,
1924,tower,41.3900164,-8.5650967,4906879443,,,,,,,,,,,,,,,,,,
1925,tower,41.3892054,-8.5636537,4906879444,,,,,,,,,,,,,,,,,,
1926,tower,41.3056815,-8.6716424,4974200357,,,,,,,,,,,,,,,,,,
1927,tower,41.3036403,-8.6693515,4974200358,,,,,,,,,,,,,,,,,,
1928,tower,41.2997679,-8.6649115,4974200359,,,,,,,,,,,,,,,,,,
1929,tower,41.3015029,-8.6666322,4974200360,,,,,,,,,,,,,,,,,,
1930,tower,41.2869059,-8.6499162,4974200361,,,,,,,,,,,,,,,,,,
1931,tower,41.2880718,-8.6512667,4974200362,,,,,,,,,,,,,,,,,,
1932,tower,41.2899249,-8.6533843,4974200363,,,,,,,,,,,,,,,,,,
1933,tower,41.2917256,-8.6554456,4974200364,,,,,,,,,,,,,,,,,,
1934,tower,41.2981642,-8.6628136,4974200365,,,,,,,,,,,,,,,,,,
1935,tower,41.2936744,-8.6576785,4974200366,,,,,,,,,,,,,,,,,,
1936,tower,41.2958972,-8.6602172,4974200367,,,,,,,,,,,,,,,,,,
1937,tower,41.2958654,-8.6604392,4974200368,,,,,,,,,,,,,,,,,,
1938,tower,41.2901799,-8.6538955,4974200369,,,,,,,,,,,,,,,,,,
1939,tower,41.2917907,-8.6557895,4974200370,,,,,,,,,,,,,,,,,,
1940,tower,41.2879966,-8.6514589,4974200371,,,,,,,,,,,,,,,,,,
1941,tower,41.2862137,-8.6493628,4974200372,,,,,,,,,E-REDES,Q111843687,,,,,pt:Energias de Portugal,,,
1942,tower,41.2842918,-8.6469516,4974200373,,,,,,,,,,,,,,,,,,
1943,tower,41.2815617,-8.644301,4974200374,,,,,,,,,,,,,,,,,,
1944,tower,41.2816426,-8.644636,4974200375,,,,,,,,,,,,,,,,,,
1945,tower,41.2764403,-8.6395862,4974200376,,,,,,,,,,,,,,,,,,
1946,tower,41.2783667,-8.6414555,4974200377,,,,,,,,,,,,,,,,,,
1947,tower,41.2659187,-8.6294043,4974200378,,,,,,,,,,,,,,,,,,
1948,tower,41.2672265,-8.6306637,4974200379,,,,,,,,,,,,,,,,,,
1949,tower,41.2717399,-8.6350252,4974200380,,,,,,,,,,,,,,,,,,
1950,tower,41.2735238,-8.6367561,4974200381,,,,,,,,,,,,,,,,,,
1951,tower,41.2119071,-8.5278475,5220112146,,,,,,,,,,,,,,,,,,
1952,tower,41.2138987,-8.5266057,5220112147,,,,,,,,,,,,,,,,,,
1953,tower,41.2166447,-8.5222256,5220112148,,,,,,,,,,,,,,,,,,
1954,tower,41.2185978,-8.5190338,5220112149,,,,,,,,,,,,,,,,,,
1955,tower,41.2195984,-8.5160619,5220112150,,,,,,,,,,,,,,,,,,
1956,tower,41.2211055,-8.5116068,5220112151,,,,,,,,,,,,,,,,,,
1957,tower,41.2230221,-8.5101047,5220112152,,,,,,,,,,,,,,,,,,
1958,tower,41.2246743,-8.5087717,5220112153,,,,,,,,,,,,,,,,,,
