power lat lon id GSV_status GSV_lat GSV_lon GSV_date GSV_pano_id elev_GSV distance heading fov elev_tower diff_elev pitch X1 X2 X3 X4 Y1 Y2 Y3 Y4
tower 41.1906543 -8.4121266 1631522026 OK 41.1901862747936 -8.41170257081604 2020-12 HQpLiLnGUk4Uyex_XNOOeQ 297.200012207031 70.101429586118 317.823533530432 82.3599877644765 291.899993896484 -5.30001831054688 -4.32362159984565 -8.4117616 -8.41421958094048 -8.4116276 -8.4147183 41.1912109 41.1908166463774 41.1899172 41.1898281
tower 41.2450305 -8.4138076 1635058560 OK 41.2448961 -8.4141179 2020-12 wxbcMsP53E1MXkQhZ7hlFQ 264.300018310547 37.5353110211707 66.58115342956 86.4997485990037 264.300018310547 0 0 -8.4129771 -8.4146349 -8.413532 -8.4150058 41.2452558 41.2453467 41.2438999 41.2441913
tower 41.2452144 -8.4011712 1635058565 OK 41.2457046 -8.4017106 2020-12 HM6hpmLTHrZ8XsrA3l03eQ 258.200012207031 80.9043357088716 132.264170908353 80.9867369861604 273.200012207031 15 10.5036066012793 -8.3997023 -8.40159773812754 -8.4010651 -8.4034924 41.2494289 41.2464000314053 41.2445793 41.2446937
tower 41.2465295 -8.4031675 1635058583 OK 41.2459836713451 -8.4022024600399 2020-12 eMZUKI6av06mAtnUcmu5-w 252.699996948242 123.066468654975 299.492592784764 75.6271438150456 242 -10.6999969482422 -4.96907760128825 -8.4014646 -8.4059756 -8.40238974054731 -8.4038009 41.248166 41.2469046 41.2457850118447 41.2464296
tower 41.2466671 -8.4145697 1635058589 OK 41.2466963892485 -8.41414257099915 2020-12 Y24dvECZ2Uc-0ste4wtm4g 264.600006103516 47.5226564096184 266.077233338524 85.2301707953875 264.600006103516 0 0 -8.4131349 -8.41562449430304 -8.4129203 -8.41535047031207 41.2472612 41.247114362602 41.2465776 41.2459428801854
tower 41.248825 -8.4158002 1635058688 OK 41.2487767 -8.4158122 2009-08 J6IM1QrxovEQ_1ytiqpGjg 266.700012207031 5.52428834196904 13.9524777690834 90 266.700012207031 0 0 -8.4154407 -8.4159069 -8.4144114 -8.4159193 41.2500412 41.2505037 41.2485568 41.2478079
tower 41.2491594 -8.4072903 1635058710 OK 41.2484587003541 -8.40741361917919 2009-08 SRj8bERDchTN65mZ2shnHQ 241.100006103516 78.9730181018281 9.98151533001475 81.232243461632 230.100006103516 -11 -7.92960054897287 -8.4066323 -8.4094535 -8.4061732 -8.4081387 41.2499127 41.250412 41.248701 41.2484236
tower 41.25027 -8.4167092 1635058843 OK 41.2506101 -8.4165392 2009-08 DA1YSzdvRqIJKKBcQG75vw 281.600006103516 42.2045311693707 206.558312082517 85.9062036649105 277 -4.60000610351562 -6.220295451176 -8.4161952 -8.42018666531023 -8.4154407 -8.4207994 41.2506005 41.2513841064513 41.2500412 41.2492811
tower 41.2505793 -8.4105395 1635058957 OK 41.2506178 -8.4102897 2009-08 hEVFF9pI8De2TUF83MsOvw 246.600006103516 28.0551901633689 261.238326304641 87.7048487080463 257.700012207031 11.1000061035156 21.5861757807352 -8.4099068 -8.4111659 -8.4099297 -8.4137303 41.2510673 41.2508574 41.2501577 41.2503051
tower 41.2519181 -8.4135991 1635059871 OK 41.2518666957437 -8.414173020695 2020-12 zLy8BO6DrQxJeiSGxCo14g 273 63.9602151629232 84.881855886457 83.1406506148826 268.100006103516 -4.89999389648438 -4.38087407432661 -8.41341359427701 -8.4151573 -8.4099968 -8.4149453 41.2529055350503 41.2529295 41.251375 41.2515533
tower 41.2535546 -8.4170178 1635060255 OK 41.253631709833 -8.41685351702991 2020-08 8snlBdsGVhCzPX43nmUDSA 301.600006103516 20.1442280718464 244.855952176999 88.7104794823924 301.600006103516 0 0 -8.41656063421938 -8.41740903948024 -8.416218 -8.4176664 41.2540773989072 41.2541804401192 41.2527854 41.2514051
tower 41.2536552 -8.4137274 1635060281 OK 41.2536726958055 -8.41313211602622 2009-08 RWpS62CWbmCnI8qPhH_6Wg 270.600006103516 66.1050537923454 268.316522252996 82.8680016365663 270.600006103516 0 0 -8.41349111334644 -8.4168794 -8.41361235955741 -8.4145699 41.2549293648626 41.2543474 41.2529344121235 41.252694
tower 41.2537344 -8.413795 1635060294 OK 41.2537572644822 -8.4131275039551 2009-08 lsov0LntQCI9zs9CeMT9Cw 276.399993896484 74.1355159779447 268.038151197625 81.8471801722952 278.399993896484 2 1.54532911838472 -8.41357066479509 -8.4168794 -8.4131473820019 -8.4145699 41.2549441172279 41.2543474 41.2537166318619 41.252694
tower 41.2538569 -8.415622 1635060321 OK 41.2536542568171 -8.41603017551014 2020-12 WTxwTBgc5JuBtyQGHgMV5w 290.300018310547 50.5837981339165 63.5973985478902 84.8410426100954 292.800018310547 2.5 2.82942360684902 -8.41545012258801 -8.4168794 -8.4151573 -8.416218 41.255239436128 41.2543474 41.2529295 41.2527854
tower 41.2540269 -8.4056906 1635060344 OK 41.2543273201007 -8.40580906266916 2020-08 -nHnZL6EY6jHAYCE8GEZ1Q 250.800003051758 35.8455489762346 158.479523039422 86.7145488589532 250.800003051758 0 0 -8.4049076 -8.4059663593273 -8.40511782838175 -8.4070647 41.2552315 41.2548952874483 41.2523548759549 41.2538795
tower 41.2541297 -8.4110033 1635060362 OK 41.2544781499281 -8.41088924390005 2020-12 1qoRVUQAKbBpOeH8jPg5LA 256.899993896484 40.6972302399794 198.124524948241 86.0978097152569 256.899993896484 0 0 -8.41094632402609 -8.4124786 -8.4096694 -8.4116985 41.2546060191419 41.2547416 41.2518556 41.2527572
tower 41.2541593 -8.4084324 1635060366 OK 41.2541943262354 -8.40873706250184 2020-08 2-WYKQkUBnOLcK3cdEo6Gg 266.300018310547 34.040295491139 96.5583491622744 86.9440302341772 266.300018310547 0 0 -8.4049076 -8.4087961 -8.4070647 -8.4094418 41.2552315 41.2547768 41.2538795 41.2518387
tower 41.2549464 -8.4078796 1635060482 OK 41.2545890928837 -8.40780867602819 2020-12 iX22PtgMws6iuYn19_EXwA 272.100006103516 40.4348768714255 348.772959448526 86.131159719734 272.100006103516 0 0 -8.4049076 -8.41049358948582 -8.40781968484837 -8.40880291874859 41.2552315 41.2560395808986 41.25447876594 41.2548316807489
tower 41.2555193 -8.4061918 1635060558 OK 41.2550187556257 -8.40596212539223 2020-12 VQJuZ4cWh5lqVnf4chx41A 270.899993896484 61.1301797707967 335.351993132232 83.5004008765936 273.5 2.60000610351562 2.4354524406945 -8.4044159 -8.4084334 -8.4060280165441 -8.4071668283908 41.2557861 41.2572239 41.2549967759541 41.2539426583469
tower 41.2567756 -8.401582 1635060731 OK 41.2568628571098 -8.40184513237374 2009-09 HRCFEhgyGI7nd4ZR4FJICg 247.300003051758 30.7717244892912 108.345994665978 87.3595265479715 247.300003051758 0 0 -8.4011952 -8.4027293 -8.40141987629546 -8.402025 41.2587405 41.259657 41.2563330315397 41.2563127
tower 41.3970981 -8.4300669 1639332634 OK 41.3967059 -8.4288163 2019-08 8lsne9TtZoxevXOngkVRgw 233.600006103516 145.482902793677 287.411918634236 72.7775971024987 213.300003051758 -20.3000030517578 -7.9434961972188 -8.4288417 -8.430859 -8.428866 -8.4316272 41.3974193 41.3977449 41.3966928 41.3960964
tower 41.3973804 -8.4268348 1639332638 OK 41.3989266 -8.4261638 2019-08 CAoSLEFGMVFpcFA0XzYzWFJYSlQ5UjlsZFpIWlJXeWtSZG5XUjFkaFlRWk9PX2tW 279 187.092646558532 203.459259426936 67.4882228951018 257.800018310547 -21.1999816894531 -6.46476753350252 -8.4245108 -8.4277359 -8.4267595 -8.428866 41.3975295 41.3988919 41.3968919 41.3966928
tower 41.3977108 -8.4232689 1639332641 OK 41.3979958 -8.4231776 2019-08 bXFO1Pon-w_FQtfV8AepOw 226.400009155273 33.2186282306335 197.762906144067 87.0484794622076 218 -8.40000915527344 -14.1909283865459 -8.41995935485089 -8.4248127 -8.4218386 -8.4244949 41.3991788048901 41.398438 41.39717 41.3974615
tower 41.398183 -8.4180119 1639332643 OK 41.3979452 -8.4195151 2019-08 56DVPih5PDU2dkTR_jFnAw 200.400009155273 168.930151319088 81.0105413729424 69.7970146628279 195.600006103516 -4.80000305175781 -1.62757173064427 -8.4168128 -8.4201229 -8.4165539 -8.41951568939637 41.3985391 41.402081 41.3974232 41.3978105989564
tower 41.3984168 -8.43626 1639332647 OK 41.3982327783991 -8.43621241698129 2014-09 y0FAWPnIfJqYcPve4HFP4Q 175.800003051758 21.0982045970099 345.502394001485 88.5892112800411 170.5 -5.30000305175781 -14.1012781471549 -8.4361531 -8.43654723681249 -8.4349249 -8.4375909 41.3993834 41.3991825744842 41.3972298 41.3983223
tower 41.398579 -8.413659 1639332652 OK 41.3989172 -8.4095481 2014-09 f1G7rEE2qv5aAarLy6Lpug 149.900009155273 457.851494978386 265.296919772219 33.069725214612 167.400009155273 17.5 2.18889378552711 -8.413514870017 -8.4168554 -8.41278988011063 -8.41403975821 41.4005299022704 41.3996322 41.3969563140615 41.3980756183147
tower 41.3989046 -8.4100088 1639332660 OK 41.3989172 -8.4095481 2014-09 f1G7rEE2qv5aAarLy6Lpug 149.900009155273 51.1568220596763 268.433369001948 84.7682005856344 153 3.09999084472656 3.46775766270392 -8.4093025932155 -8.41016854588591 -8.40858152340106 -8.4101953 41.3998939531225 41.3994231753125 41.3987901751527 41.398306
tower 41.3992303 -8.4063465 1639332662 OK 41.399677873629 -8.40697969693146 2018-06 0iW1qc3j9cyVR-W952Rw3Q 136.5 86.0704984960811 125.254482305973 80.3300213776168 129.400009155273 -7.09999084472656 -4.7156755710894 -8.4076701 -8.4047227 -8.4064231 NA 41.4000962 41.3977235 41.3981615 NA
tower 41.3994053 -8.4376995 1639332664 OK 41.3994420547429 -8.4377972413585 2014-09 _SDbNMGhhj5htlDze9C6LQ 163.699996948242 11.5910174998905 110.608310875478 89.7977520127258 163.699996948242 0 0 -8.437178 -8.43942690320191 -8.4375216 -8.438205 41.4000305 41.4002377391583 41.3983396 41.3990911
tower 41.3996522 -8.4015832 1639332665 OK 41.4001828000598 -8.40622712897514 2018-06 0h8YlBtHjdUde81tzFNPkA 127.5 518.829872585413 96.5181615140485 25.3182365357526 110.099998474121 -17.4000015258789 -1.92080909383594 -8.4053029 -8.4003461 -8.4034311 NA 41.4001837 41.398506 41.397918 NA
tower 41.1842492 -8.5321191 1639499983 OK 41.1841557785889 -8.53131451585421 2019-10 peZrCM5gBx4lgCMsOV7J1Q 127.200004577637 89.9088494100969 276.623037193726 79.8420954139707 119.099998474121 -8.10000610351562 -5.14795420739327 -8.5312962 -8.532316 -8.53137370719051 -8.5347984 41.1843387 41.1854974 41.1840494589675 41.1833826
tower 41.1862034 -8.5305487 1639499988 OK 41.1859907677396 -8.53072026922117 2014-07 afL7AMCmiiPs5F0JBrEp9w 141.199996948242 30.3272793099662 38.8994477378676 87.4160238165297 141.199996948242 0 0 -8.53038264108303 -8.531304 -8.5282334535796 -8.5311808 41.187739444982 41.1866764 41.1854345587506 41.1857484
tower 41.1867984 -8.5333763 1639499989 OK 41.1866881 -8.5336686 2014-07 VRc0WTeE9noUmjEB6tVIdw 132 34.6784643112586 69.3258989820031 86.8629070790773 132 0 0 -8.5328905 -8.5345339 -8.5315591 -8.53368538427994 41.1872279 41.1888971 41.1864018 41.1862534463754
tower 41.1881494 -8.5291241 1639499991 OK 41.1884340001287 -8.52925974049147 2019-10 6OxQszjs6L9pwv7JfS3Arw 150.5 34.9950409972394 154.517519641187 86.8226642800119 150.5 0 0 -8.52847680805836 -8.5283807 -8.5291824465704 NA 41.1883451321532 41.1880273 41.1876096942238 NA
tower 41.1885277 -8.5342477 1639499992 OK 41.1885192396025 -8.53477684229443 2014-07 H74y4_0UpB4hLdP07i0kKw 142.800003051758 58.742301818312 89.0839821842802 83.8039446841129 144.300003051758 1.5 1.4627448035074 -8.5338822 -8.5351915 -8.5332951 -8.5342477 41.1896204 41.1901775 41.1884159 41.1878107
tower 41.1910326 -8.5268432 1639499993 OK 41.1909524151751 -8.52688169883818 2014-07 _cqJNH-pATSac5zKB6c-8g 176 9.87324046305487 25.6468839647703 90 176 0 0 -8.5259538 -8.5269677 -8.5264697 -8.5282546 41.1914479 41.1917265 41.1906274 41.1905679
tower 41.1931314 -8.5370351 1639499994 OK 41.1928160040337 -8.53703755006845 2020-06 CFm999xyrrb2r8oFIqA9IQ 169 35.0100085536597 0.445077848506717 86.8207616245348 164.800003051758 -4.19999694824219 -6.84083083835151 -8.5360697 -8.5381859 -8.53616027080581 -8.537777 41.1934552 41.1941788 41.1929678736712 41.1928003
tower 41.1937603 -8.5249022 1639499995 OK 41.1936281046283 -8.52495811843499 2014-07 KPLmMzxtWzdCPnrd6DAOww 180 15.9324590212324 22.9282859060948 89.2458738532332 181 1 3.59145559589492 -8.5236793 -8.5256693 -8.5232916 -8.52497290159134 41.1939144 41.1942809 41.1928366 41.192991147666
